graph_id,source,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,alpha_over_theta,theta_over_hoff,alpha_over_hoff,c_log
63917d7f1fdb5aed,circulant_fast,72,4,18,-2.0,24.0,21.088313739612474,1.1715729855340262,0.8535533102482558,0.8786797391505198,0.75,0.721348
ac6323080741b165,cayley_tabu,72,10,12,-4.0,20.571428571428573,17.188842132876758,1.432403511073063,0.6981273030047694,0.8355687147926201,0.5833333333333333,0.723824
28bda3fe31fb244e,cayley_tabu_gap,72,10,12,-4.0,20.571428571428573,17.119333732963607,1.426611144413634,0.7009618590993275,0.8321898342412865,0.5833333333333333,0.723824
a735c5a84370e10d,cayley_tabu_gap,72,10,12,-3.732051,19.567919752118602,17.19106263539438,1.4325885529495317,0.6980371286236493,0.8785329689188407,0.6132486310253173,0.723824
66d28c55a2e8ad53,cayley_tabu_gap,72,10,12,-3.732051,19.567919752118602,17.70651091458744,1.47554257621562,0.6777168047327634,0.904874464883799,0.6132486310253173,0.723824
06f231c1557bc468,circulant_fast,72,6,16,-2.532089,21.36761677005479,20.019218957951423,1.251201184871964,0.7992319797094266,0.9368952641460206,0.7487966567438102,0.744148
8b35e54597479fe5,cayley_tabu_gap,72,7,15,-3.372281,23.408952379905635,19.20005637933737,1.2800037586224913,0.781247705925626,0.8202014369433634,0.6407804910089047,0.749435
cb14aa7d08c2a25d,cayley_tabu_gap,72,7,15,-3.0,21.6,19.00310553646073,1.2668737024307153,0.789344666387287,0.8797734044657745,0.6944444444444444,0.749435
d9877e2239314dcb,cayley_tabu_gap,72,11,12,-4.0,19.2,16.948846640873136,1.412403886739428,0.7080127783480734,0.8827524292121425,0.625,0.764559
67c94770258b8f0f,cayley_tabu_gap,72,11,12,-4.0,19.2,17.52813045864414,1.460677538220345,0.6846137999892683,0.9129234613877156,0.625,0.764559
beb7b031169ce733,cayley_tabu_gap,72,11,12,-5.0,22.5,17.38028475578021,1.4483570629816842,0.6904374795130516,0.7724571002568982,0.5333333333333333,0.764559
9304e0658c1cb595,circulant_fast,72,5,18,-3.0,27.0,20.78461022633514,1.15470056812973,0.8660253814715804,0.7698003787531533,0.6666666666666666,0.776669
d5bb6b06d3d9c4a6,cayley_tabu_gap,72,8,16,-3.0,19.636363636363637,18.666674737394622,1.166667171087164,0.8571424865483663,0.9506176949599113,0.8148148148148148,0.85493
ba83fa9be80bc582,sat_circulant,72,5,20,-3.226682,28.23995190284491,22.552626553651763,1.1276313276825882,0.886814666682873,0.7986071163024819,0.708216503654356,0.862965
54acdb1a1d0b1313,sat_circulant_optimal,73,10,15,-4.210637,21.630029744620174,19.358390886246212,1.2905593924164143,0.7748577910293789,0.8949775434803106,0.6934803223620534,0.892386
2553b8aa6b434027,circulant_fast,73,6,20,-2.717662,22.757171131434088,21.975617740038984,1.0987808870019493,0.910099558364657,0.9656568302412791,0.8788438547344026,0.917442
41e67612bfa288ac,circulant_fast,73,6,20,-3.964221,29.042725266731843,22.430499108600984,1.1215249554300493,0.891643110711299,0.7723276277483127,0.6886406084937836,0.917442
58bb2fadb4e344d0,circulant_fast,73,6,20,-2.813015,23.300776748933256,22.23004437701455,1.1115022188507275,0.8996833142033502,0.9540473528648471,0.8583404843323788,0.917442
9321702c8c6b1186,cayley_tabu,73,12,14,-5.170976,21.983680368547486,18.61729962499946,1.32980711607139,0.7519887568012649,0.8468691007551048,0.6368360422502365,0.926139
23defa50bebb3e0a,cayley_tabu_gap,73,12,14,-5.437972,22.764800631633083,18.616154247873155,1.3297253034195111,0.752035023646168,0.8177604780779354,0.6149845204682418,0.926139
a0ab21efef1e73af,cayley,73,12,16,-4.042903,18.39641609751053,18.396420078303876,1.1497762548939923,0.8697344337592,1.0000002163896122,0.8697346219606968,1.058445
0b03c97e62d588eb,circulant_fast,74,6,18,-2.637982,22.59910567074578,22.59907717029225,1.2555042872384583,0.7964927003153034,0.9999987388680799,0.7964916958329349,0.81454
0fcf55d7956241d5,cayley_tabu,74,10,14,-3.841272,20.536705586018392,18.62608936626282,1.3304349547330587,0.75163388968583,0.9069657880738019,0.6817062231018859,0.821638
13837fee874b61b0,circulant_fast,74,8,16,-3.822931,23.927814008218437,20.924395779231595,1.3077747362019747,0.7646576832522314,0.8744800411790536,0.6686778823382911,0.831824
bb947d16bb577971,circulant_fast,74,8,16,-3.804509,23.849671849968516,20.847721814281115,1.3029826133925697,0.7674699491164388,0.8741303421459292,0.6708687692078715,0.831824
71efa6e1207eeaeb,cayley_tabu_gap,74,11,14,-4.871162,22.712009870480813,18.495893412778766,1.321135243769912,0.7569247771685057,0.814366210575586,0.6164139624734859,0.867878
8f26d40ebd24e0c1,cayley_tabu,74,6,20,-2.811462,23.61108610580174,22.527592309011077,1.1263796154505539,0.8878001574984098,0.9541108023605731,0.847059720606651,0.905044
959d323f9a2bb190,cayley_tabu_gap,74,6,22,-2.95561,24.42213763216576,24.111243947423226,1.095965633973783,0.9124373693855453,0.9872700052130955,0.9008220464298905,0.995549
45365ac7ff733d93,circulant_fast,75,6,18,-2.618034,22.78391452157186,21.824296327958365,1.212460907108798,0.8247688598757162,0.9578817681788209,0.7900310538365811,0.803679
f53cfb3ad322d231,circulant_fast,75,6,18,-2.767301,23.67291541604423,21.824290643529512,1.212460591307195,0.8247690746978142,0.921909712427654,0.7603626204738841,0.803679
e08573ac37575ec1,circulant_fast,75,6,20,-2.827091,24.02057767389053,22.799556441219956,1.1399778220609977,0.8772100479920496,0.9491676990767055,0.8326194428595801,0.892977
cfc09f1465818608,cayley_tabu_gap,75,16,12,-5.0,17.857142857142858,15.380064075699089,1.2816720063082574,0.7802308196466047,0.861283588239149,0.6719999999999999,0.923325
d9c3abc9cb5894ab,cayley_tabu_gap,75,4,25,-2.165352,26.340977773856217,25.000004613383098,1.000000184535324,0.9999998154647102,0.9490917470116066,0.9490915718706859,0.961797
6dd0eaa08a8fef55,cayley_tabu,75,18,12,-6.270083,19.375962785129328,15.731329069229428,1.3109440891024524,0.7628090383966394,0.8118992198572406,0.6193240631742833,0.996412
a66778dbe7dd394f,cayley_tabu,75,18,12,-6.948738,20.889046572215396,16.00109399627915,1.3334244996899292,0.7499487224305068,0.7660040366592062,0.5744637486691828,0.996412
701576ec13c47a0b,blowup,75,18,18,-7.854102,22.783914521571855,21.824276519165107,1.2124598066202836,0.8247696084767439,0.9578808987587203,0.7900310538365812,1.494617
2b57c226dff11457,circulant_fast,76,6,16,-2.285142,20.96171580402605,20.9617251893961,1.3101078243372561,0.7632959527631779,1.0000004477386364,0.7632962945202669,0.704982
3d32453377f28ed2,circulant_fast,76,7,16,-3.285142,24.2748998506778,20.961719412759074,1.310107463297442,0.7632961631125091,0.8635141459573842,0.6591170344026466,0.757324
bc95a61b16e2975b,cayley_tabu,76,12,12,-4.556502,20.915900713810196,17.2985297693624,1.4415441474468667,0.6937005722447765,0.8270516295738894,0.5737261887113821,0.762498
9e8411aea24dec23,circulant_fast,76,8,16,-4.176777,26.068889329253548,20.96172097908802,1.3101075611930013,0.7632961060765017,0.8040895304107011,0.6137584074993708,0.809934
ea062060739bf124,sat_circulant,76,6,20,-2.727497,23.751342681641713,22.623562300763105,1.1311781150381552,0.8840340762482568,0.9525171946699961,0.842057658300671,0.881227
8d50dcb97bebb558,circulant_fast,77,4,21,-2.203616,27.351536910085986,24.162509089597258,1.1505956709332028,0.8691150377690362,0.8834059003348816,0.7677813524349401,0.786925
6a2b0f0894272144,circulant_fast,77,4,22,-2.24698,27.696176392432825,23.20911171797164,1.0549596235441656,0.9479035762908848,0.8379897423065538,0.7943334736274593,0.824397
97bf0cc2eef767e8,circulant_fast,77,8,18,-4.089063,26.044851532331336,22.384744292175206,1.2435969051208449,0.8041190806138476,0.8594690687480949,0.6911154773777579,0.899342
f6944afe6341a1ec,circulant_fast,78,6,18,-2.665968,23.995646418265103,22.775329286572646,1.265296071476258,0.7903288586309057,0.9491442276477465,0.750136074112956,0.772769
49ababfc6663ebef,circulant_fast,78,6,18,-3.197832,27.118444433427353,21.63330554065107,1.2018503078139482,0.8320503755737311,0.7977340143443085,0.6637548862431221,0.772769
c75ebdd507c540f1,circulant_fast,78,6,18,-2.302776,21.63331011218417,21.633305343194433,1.2018502968441351,0.8320503831682187,0.9999997795533965,0.8320501997455377,0.772769
68b1c1cd2e44344e,cayley_tabu_gap,78,11,14,-4.0,20.8,17.999998386280602,1.2857141704486144,0.7777778475064,0.865384537801952,0.673076923076923,0.823372
ecc0b7a08b6f0731,sat_circulant,78,6,20,-2.714198,24.29454139095761,23.249200892697793,1.1624600446348896,0.8602446205487296,0.956972206989308,0.8232301930771976,0.858632
5f0be0c4bb996eef,sat_circulant_optimal,79,10,16,-4.309088,23.79033185063926,21.431207599299228,1.3394504749562017,0.7465748220610386,0.900836849769431,0.6725421108226396,0.879584
166d692c8eeb4abf,cayley,79,26,9,-6.229853,15.270264713897392,15.270263306826948,1.6966959229807719,0.5893807997388184,0.9999999078555303,0.5893807454306371,0.909128
15b06a6a6b998242,circulant_fast,79,8,19,-3.934529,26.044412058490117,22.64576773269811,1.191882512247269,0.8390088701901678,0.8695058149840593,0.7295230914535566,0.925273
6b7f5f1e9c0e966b,circulant_fast,79,8,19,-4.06348,26.610473926263403,23.02710153917156,1.211952712587977,0.8251147009396285,0.8653397757205967,0.7140045702548653,0.925273
c82c3c132ad7c9be,circulant_fast,79,8,19,-4.00097,26.337590211457908,23.219884204229743,1.2220991686436706,0.8182642011857645,0.881625236697933,0.7214023700518447,0.925273
ae5008dc7a4ec2fd,cayley_tabu_gap,79,6,22,-2.73214,24.71777364998729,23.747387603125667,1.0794267092329848,0.9264176913971087,0.9607413652781741,0.8900477976507125,0.932539
da8cc0ede5f6cb7d,cayley_tabu_gap,80,7,16,-3.854102,28.406602407089963,21.224257146420896,1.326516071651306,0.7538544171237637,0.7471592991748836,0.5632493379780815,0.719458
f03565426d51efba,circulant_fast,80,4,20,-2.0,26.666666666666668,23.431457915358124,1.1715728957679061,0.8535533756476597,0.8786796718259295,0.75,0.721348
27528bc75f5f7ecf,circulant_fast,80,8,16,-4.236068,27.695615944599197,20.62887059774313,1.2893044123589457,0.7756120202601132,0.7448424558965578,0.5777087619934335,0.769437
eb1a71cdff400d6a,circulant_fast,80,8,16,-4.236068,27.695615944599197,21.104946371749598,1.3190591482343499,0.7581161173390654,0.7620320275225791,0.5777087619934335,0.769437
689f0916eb313e56,cayley_tabu_gap,80,6,20,-2.793604,25.41487199105168,23.31109497512746,1.165554748756373,0.8579605557499405,0.9172226003473503,0.7869408119404181,0.837166
503127db1ccfdf8b,cayley_tabu_gap,80,6,20,-2.520147,23.66294384357453,22.301464302681453,1.1150732151340725,0.8968020991157638,0.9424636448493801,0.8452033750412178,0.837166
c8b0612b56c9900d,cayley_tabu_gap,80,12,14,-4.236068,20.87238363377143,18.560427812142017,1.3257448437244297,0.7542929582065647,0.8892337424323363,0.6707427501163814,0.845102
a0b13c05cebf4a96,sat_circulant,80,4,24,-2.236068,28.6856140760492,26.23646323392258,1.0931859680801075,0.914757442190953,0.9146209373230215,0.8366563091998991,0.865617
fcead7888fe892a3,cayley_tabu_gap,80,8,18,-3.618034,24.913227143249884,21.416391153056804,1.1897995085031559,0.8404777383527955,0.8596393807158568,0.722507762503061,0.865617
26b8340523158989,cayley_tabu_gap,80,14,14,-4.472136,19.368138043158627,16.982907615291648,1.2130648296636892,0.8243582499026376,0.8768477164634052,0.722836648974897,0.928362
7406201b217463d6,alpha_targeted,80,17.925,15,-7.30141,23.154812753776696,18.46970061430011,1.231313374286674,0.812140939002893,0.7976614110726326,0.6478134873949004,1.16767
4ae596c6e5e729ec,alpha_targeted,80,17.925,15,-7.616569,23.856229035890472,18.458239217571034,1.2305492811714023,0.8126452270550802,0.7737282866374883,0.6287665991734599,1.16767
26258d063f815ef7,random_regular_switch,80,17.95,15,-7.92358,24.49936962724138,18.670952505730554,1.2447301670487037,0.8033869721106166,0.7620993025457242,0.6122606511198221,1.16767
3f78990be99ba7aa,random_regular_switch,80,17.95,15,-7.327369,23.190290097042933,18.284496623252714,1.2189664415501809,0.8203671289984673,0.7884548466939716,0.6468224389272602,1.16767
486f553b18c96d81,random_regular_switch,80,17.925,15,-7.824461,24.309513896232627,18.606686880324418,1.2404457920216279,0.8061617899241215,0.7654076078916573,0.6170423671994786,1.16767
52b02e8667751e67,alpha_targeted,80,18.925,14,-7.383918,22.452973550641648,17.692532226059058,1.2637523018613612,0.7912943054798914,0.7879816981102465,0.623525430537013,1.168329
40cb8afc1d6131af,sat_circulant_optimal,81,10,15,-3.824906,22.41008987692213,19.871569388447604,1.3247712925631736,0.7548472748569267,0.886724216528525,0.6693413583962006,0.804249
f4271b5d89e42f61,cayley_tabu_gap,81,14,13,-4.0,18.0,16.958255354399512,1.3044811811076547,0.7665882915619256,0.9421252974666395,0.7222222222222222,0.851408
fb7e3b7f260795ad,cayley_tabu_gap,81,14,13,-4.0,18.0,18.000001764107665,1.3846155203159742,0.7222221514401315,1.0000000980059813,0.7222222222222222,0.851408
bbe2208c493362b2,cayley_tabu_gap,81,14,13,-4.411474,19.40797320192832,18.457031890182797,1.4197716838602152,0.7043385999086145,0.9510025440651865,0.6698278003964039,0.851408
712cbdcdea1d21e6,circulant_fast,81,8,18,-4.411474,28.79024634785522,22.425623285148713,1.2458679602860396,0.802653276170943,0.7789312746474415,0.6252117395077775,0.85493
0a812989ce3d4dbc,circulant_fast,81,8,18,-4.744678,30.155247390322458,23.785640857005326,1.3214244920558516,0.7567590929423562,0.7887728642756454,0.5969110373067817,0.85493
97b57fa38455da01,circulant_fast,81,8,18,-3.269769,23.50103972849843,21.32049737686873,1.1844720764927072,0.8442579777490913,0.9072150689152074,0.7659235594658556,0.85493
f710bf945d07a7bd,cayley_tabu_gap,81,16,12,-5.0,19.285714285714285,17.334253052885142,1.4445210877404284,0.6922709598959443,0.8988131212607111,0.6222222222222222,0.85493
842a2627f374659b,cayley_tabu_gap,81,6,21,-2.569281,24.285790254748328,23.397538436801465,1.1141684969905459,0.8975303131448037,0.9634250395548404,0.8647031774432008,0.868172
25d271de550bfddd,cayley_tabu_gap,81,12,15,-3.476844,18.19649820079598,16.902081138004824,1.1268054092003217,0.8874646783153857,0.9288644964263216,0.8243344315195683,0.894288
93e3c758227a62b6,sat_circulant,81,6,22,-2.814789,25.865384752828454,24.669376822980382,1.121335310135472,0.8917939094232099,0.9537602884597615,0.850557616298139,0.909514
61a898161b86dff6,cayley_tabu_gap,81,16,13,-5.879385,21.766159560700633,18.000000294119772,1.3846154072399826,0.7222222104211204,0.8269718065753429,0.5972574061007914,0.926175
c178b379937f768d,cayley_tabu_gap,81,16,13,-5.0,19.285714285714285,17.350116820845642,1.3346243708342802,0.7492744938974066,0.8996356870068111,0.6740740740740742,0.926175
81d5544fc08e99cb,cayley_tabu_gap,81,16,13,-5.0,19.285714285714285,17.999981404531162,1.384613954194705,0.7222229683374835,0.9333323691238381,0.6740740740740742,0.926175
f94b76d1b0dfe18a,cayley_tabu_gap,81,10,18,-3.171047,19.50147220642368,19.11633625408254,1.0620186807823633,0.941603022710791,0.9802509293521809,0.9230072380930756,0.965099
df876120895d3166,cayley_tabu_gap,81,12,18,-3.872983,19.76387317998136,18.30772387379206,1.0170957707662256,0.9831915820932511,0.9263226750683555,0.9107526564293091,1.073146
2d7d60e0f99e842c,cayley_tabu_gap,81,12,18,-3.716881,19.155668417925924,18.577508176261457,1.032083787570081,0.9689135824470042,0.9698177986249009,0.93966963758652,1.073146
69695aa2fdf70037,cayley_tabu_gap,81,12,18,-3.966211,20.1214358873248,19.04918604283489,1.0582881134908273,0.9449222638449937,0.9467110672173571,0.894568364842135,1.073146
b11aee04ed26986b,cayley_tabu_gap,81,12,18,-4.75877,23.00051674436728,18.577599973207267,1.0320888874004037,0.9689087947829491,0.8077035911706998,0.7825911130630626,1.073146
37279830f20f8368,sat_circulant_optimal,82,12,14,-4.529586,22.470378386972303,20.233225916192126,1.4452304225851518,0.6919311857629269,0.9004399288586428,0.6230424676834463,0.82449
16a29a3a996c40c3,circulant_fast,82,8,18,-3.686291,25.865851021508877,23.115730052292964,1.2842072251273868,0.7786905262901048,0.8936775377338624,0.6958982321916264,0.844504
75556dfe93563f5e,circulant_fast,82,8,18,-4.524013,29.620622878625245,24.238770743721,1.3465983746511665,0.7426119166815777,0.8183072598791336,0.6076847226932933,0.844504
4b4b428db13f4d96,circulant_fast,82,8,18,-4.090703,27.743436093004682,23.006531998379252,1.278140666576625,0.7823864979418911,0.8292603670740046,0.6488021144770376,0.844504
65b38b699359f212,cayley_tabu_gap,82,10,16,-4.227875,24.36665700253903,21.327683695254457,1.3329802309534036,0.7501986727025636,0.8752814837518373,0.6566350073517588,0.847404
a362bd16b40ecc1a,sat_circulant,82,6,22,-2.820665,26.22189256705702,24.957928537614016,1.1344512971642735,0.8814834118482177,0.9517973759441399,0.8389935983354211,0.898422
ae6320395020c8da,cayley_tabu_gap,82,8,20,-4.0,27.333333333333332,22.53927444361895,1.1269637221809474,0.8873400095477413,0.8246076015958153,0.7317073170731707,0.938338
92d4298d15477cd0,circulant_fast,83,8,20,-3.941426,27.395250617472318,23.784014569799478,1.189200728489974,0.8409009312244388,0.8681802149541336,0.7300535512255644,0.927033
447cf770a69b4594,circulant_fast,83,8,20,-4.040711,27.853754898693275,23.89877996647535,1.1949389983237675,0.8368628033755503,0.8580092721213876,0.7180360447897197,0.927033
23edf1d37b4927b2,circulant_fast,83,8,20,-3.967251,27.51524414420655,23.674558942654407,1.1837279471327204,0.8447887053965782,0.8604160958404283,0.7268697997074136,0.927033
548058f784a1597e,sat_circulant,83,8,20,-4.061167,27.94728412267237,24.169543421487845,1.2084771710743922,0.8274877043071932,0.8648261961841288,0.715633043705127,0.927033
f759f6560095d996,cayley_tabu_gap,83,18,13,-7.337431,24.03585324021208,18.52555254711985,1.425042503624604,0.7017334552874698,0.7707466159814341,0.5408586859837764,0.975403
c668d12d650a2bc3,circulant_fast,84,8,16,-3.493959,25.53450521269477,21.617701559497736,1.3511063474686085,0.7401341884549424,0.8466074192324764,0.6266030951735622,0.732797
4126688c30870391,cayley_tabu_gap,84,8,16,-2.71871,21.30588848844684,19.36434434049942,1.2102715212812138,0.8262608699090789,0.9088728851181107,0.7509661006944645,0.732797
fe8ba393d60eff50,cayley_tabu_gap,84,14,12,-4.784341,21.394662926956023,18.951661403453468,1.5793051169544556,0.6331898689269163,0.8858125724231665,0.5608875466264394,0.757846
c621995480a1cda3,cayley_tabu_gap,84,14,12,-6.542877,26.75388009186834,19.023208601126683,1.5852673834272235,0.6308084115362789,0.7110448479175422,0.4485330710459198,0.757846
4ba047e890bf2ba8,cayley_tabu_gap,84,10,15,-4.603875,26.481019592402703,20.099365263949814,1.339957684263321,0.7462922238098719,0.7590102485976877,0.5664434463204521,0.775526
f6abe1d64eb65f50,circulant_fast,84,5,21,-3.0,31.5,24.24871652812041,1.154700787053353,0.8660252172789028,0.7698005247022353,0.6666666666666666,0.776669
e85b9e2b8599548c,cayley_tabu_gap,84,9,16,-3.0,21.0,19.709619930211172,1.2318512456381983,0.8117863285367053,0.9385533300100558,0.7619047619047619,0.780205
9b23435befccf3e7,circulant_fast,84,4,24,-2.24698,30.214010609926717,27.03318535004277,1.1263827229184489,0.8877977082327824,0.8947235009297675,0.7943334736274593,0.824397
46cb063039cd26ef,cayley_tabu_gap,84,11,16,-4.605551,24.790299554306028,20.402876753657182,1.2751797971035739,0.784203139252509,0.8230185645382103,0.6454137419739582,0.873782
2d8fd7d4a0573ac5,cayley_tabu_gap,84,7,21,-3.208014,26.39819812159348,23.336624592167166,1.111267837722246,0.8998730693490504,0.8840233899554691,0.7955088412955805,0.899322
acfc273d633719d6,sat_circulant,84,3,28,-2.0,33.6,27.999976896588183,0.9999991748781494,1.0000008251225314,0.8333326457317911,0.8333333333333333,0.910239
e6b38e78ed5e386b,circulant_fast,85,8,15,-2.561553,20.615529269227736,20.615530825933746,1.3743687217289164,0.7276067798909369,1.000000075511329,0.7276068348334918,0.678915
d6fd05d6cf214485,circulant_fast,85,6,20,-3.481844,31.21299401255705,25.13617659369811,1.2568088296849056,0.7956659568111961,0.8053112938664511,0.6407587811651122,0.787921
7f00b44fa1f19e20,circulant_fast,85,6,20,-2.721167,26.521587649909698,23.348239028927704,1.1674119514463852,0.8565956505422381,0.880348466959413,0.7541026677589604,0.787921
3e4dcee8bb7bdedc,sat_circulant,85,4,25,-2.24776,30.580496049784244,27.688439705023896,1.107537588200956,0.902903892972485,0.9054280761158303,0.8175145347315707,0.848644
d16477ce1cdad7a2,sat_circulant_optimal,86,10,16,-5.395913,30.141019762842255,22.311666617066862,1.394479163566679,0.7171136192829773,0.7402425927397654,0.5308380448270282,0.80799
65fd8815a8c3853f,circulant_fast,86,8,20,-4.091348,29.09980988058569,24.667266248528534,1.2333633124264267,0.8107911026092343,0.8476779178198555,0.6872897136466605,0.894695
e1963484f96bd17f,circulant_fast,86,8,20,-4.201692,29.614377415853475,24.700262265656498,1.2350131132828248,0.8097080016760878,0.8340631956839213,0.6753476434487997,0.894695
73b355f39b8d98cb,circulant_fast,86,8,20,-4.091348,29.09980988058569,25.04014045082387,1.2520070225411934,0.7987175646749202,0.860491548005945,0.6872897136466605,0.894695
e04fb9d889fd22f8,cayley_tabu_gap,86,14,16,-5.005014,22.64829712832624,19.789656315386125,1.2368535197116328,0.8085031768621606,0.8737812032073347,0.7064548786755711,0.986963
a8999ac3dc7058e9,circulant_fast,87,8,18,-3.50545,26.50692932479825,23.461869310410876,1.3034371839117154,0.7672022958551198,0.8851221136528024,0.6790677177065663,0.79597
198823709b33a0c3,circulant_fast,87,8,18,-3.67209,27.370576306385573,23.98663515786162,1.3325908421034234,0.7504178840232412,0.8763657326523125,0.6576405187274259,0.79597
f98c2d9fd1c35097,circulant_fast,87,8,18,-4.088802,29.426056775518365,23.1915619652692,1.2884201091816223,0.7761443591835735,0.7881301304551249,0.6117027550553591,0.79597
bfbe069cc22b0170,sat_circulant,87,4,27,-2.21887,31.041280811465747,28.784547766675182,1.0660943617287104,0.9380032724105809,0.9272989713763038,0.8698094696539386,0.895466
8157162ec4f18db8,blowup,87,24,18,-10.516349,26.506927572206436,23.46187257337055,1.3034373651872526,0.7672021891564689,0.8851222952739062,0.6790677626053392,1.56244
d776ba9568caedbc,circulant_fast,88,8,16,-3.707599,27.868114717629123,22.683728828824478,1.4177330518015299,0.7053514049977804,0.8139671111112139,0.5741328454442791,0.699489
bad15cf4373ac5a0,circulant_fast,88,4,22,-2.0,29.333333333333332,25.774602193918362,1.1715728269962893,0.8535534257514555,0.8786796202472169,0.75,0.721348
bf79f998698dc79f,cayley_tabu_gap,88,9,16,-4.707599,30.221828928611057,22.68373164501712,1.41773322781357,0.7053513174281747,0.7505744175377286,0.5294186542381216,0.744741
8c3316f27be97124,circulant_fast,88,4,24,-2.203616,31.258899325812557,27.61429531448055,1.1505956381033562,0.8691150625674209,0.8834058751287377,0.7677813524349401,0.786925
21eee0391622aef0,sat_circulant,88,6,24,-2.828427,28.193196364425965,26.805920339102087,1.116913347462587,0.8953246035350981,0.9507939430708064,0.8512692101234424,0.913272
908327a87d829cea,sat_circulant_optimal,89,12,16,-5.360507,27.481059337725565,23.318105913529642,1.4573816195956026,0.6861620776289755,0.8485155403568783,0.5822191860717484,0.868163
85a3d4c5ac046406,circulant_fast,89,6,24,-2.816202,28.429700000068053,27.10825096799116,1.1295104569996317,0.885339302352582,0.9535187134555155,0.8441875925508378,0.90301
7c46d1aa9697fdfd,circulant_fast,89,8,21,-4.361345,31.40108984904151,25.89528674991884,1.233108892853278,0.8109583880188475,0.8246620379868524,0.6687665969861554,0.907763
1467f2c520af96e7,circulant_fast,89,4,29,-2.249456,32.03504177003566,29.644302214339934,1.0222173177358598,0.9782655631533718,0.9253711116452505,0.9052586916595026,0.940183
3ac15e19324094db,circulant_fast,90,6,20,-2.532089,26.70952096256849,25.02402559657932,1.251201279828966,0.79923191905358,0.9368953352495063,0.7487966567438101,0.744148
6e87f9a2ad3f957b,circulant_fast,90,8,18,-4.236068,31.1575679376741,24.842579209244796,1.3801432894024888,0.7245624477389838,0.7973208710942568,0.5777087619934335,0.769437
0b04c81c186615e9,circulant_fast,90,8,18,-3.956295,29.780676204459656,24.84257722274183,1.3801431790412129,0.7245625056776365,0.8341844574711723,0.6044187807026524,0.769437
6158c156679fe6ca,cayley_tabu_gap,90,8,18,-3.618034,28.02738053615612,23.999289333822553,1.3332938518790307,0.7500222089756772,0.8562801401601832,0.6422291222249431,0.769437
2cfdf7e0bbe0ccb7,cayley_tabu_gap,90,7,21,-3.497212,29.984064340131454,23.944777856947546,1.1402275169975022,0.8770179504466306,0.7985834603782928,0.7003720296815483,0.839367
1ea3808a08422298,sat_circulant,90,5,25,-3.226682,35.29993987855614,28.190775891798857,1.1276310356719543,0.8868148963318493,0.7986069094957319,0.708216503654356,0.862965
e96dd4e1abffadf2,cayley_tabu_gap,90,20,13,-6.943563,23.193690827007547,18.54412520242036,1.4264711694169507,0.7010306422167195,0.7995331722205649,0.5604972531953536,0.964335
59628ce7881a29d7,circulant_fast,91,6,21,-3.197832,31.638185172331912,25.238863522332473,1.201850643920594,0.8320501428845345,0.7977342374367369,0.6637548862431221,0.772769
b717905f59f5bf23,circulant_fast,91,6,21,-2.302776,25.238861797548193,25.238860837432796,1.2018505160682285,0.8320502313976879,0.9999999619588472,0.832050199745538,0.772769
82dd8e54e89e0383,circulant_fast,91,4,26,-2.24698,32.73184482742061,27.428911769867682,1.0549581449949108,0.9479049048005824,0.8379885678453884,0.7943334736274593,0.824397
a02de0df7e369639,sat_circulant,91,8,22,-4.056969,30.61998243505478,26.524539894141526,1.2056609042791602,0.8294206077768437,0.8662493504168489,0.7184850627090388,0.930089
f1c9cc407be5e62e,cayley_tabu_gap,91,10,21,-4.275137,27.252800936341274,24.28082131947457,1.156229586641646,0.8648801341475559,0.8909477369387157,0.7705629982420177,1.002218
d1e982ad0e5946b6,blowup,91,12,39,-10.811626,43.12967282560217,43.129494271363455,1.1058844684964988,0.9042535893098728,0.9999958600604406,0.9042498457546666,2.069638
0ca7f7d74b1d2256,cayley_tabu_gap,92,16,12,-6.382815,26.235260399552065,19.74501535996391,1.6454179466636594,0.607748324386309,0.752613660366071,0.4573996909977263,0.75271
2e40dfd1d8519925,circulant_fast,92,8,20,-4.078642,31.065997651060442,24.62576213057625,1.2312881065288124,0.8121576052733518,0.7926918171815301,0.6437906879619331,0.836345
6cb82e03ed95ec19,circulant_fast,92,8,20,-4.078642,31.065997651060442,26.34662155596018,1.317331077798009,0.759110611488461,0.848085480849215,0.6437906879619331,0.836345
7234383f3f390ffa,circulant_fast,92,8,20,-4.415294,32.7182786005712,26.34662136710307,1.3173310683551533,0.7591106169298963,0.8052569540331227,0.611279103163173,0.836345
f72bdd652fad0f58,sat_circulant,92,6,24,-2.725715,28.738708518442326,27.53513592799384,1.1472973303330767,0.8716136380354741,0.9581201573593285,0.8351105960310853,0.873564
2246e41d7b5d17dd,cayley_tabu_gap,92,9,20,-4.315281,29.815807266853774,24.592104312782986,1.2296052156391493,0.813269159305086,0.824800888088716,0.6707851248499984,0.890451
319ae3b0b9d1632a,cayley_tabu_gap,92,6,27,-2.921396,30.126275304896232,29.62383578548242,1.0971791031660156,0.9114282227162402,0.9833222157625257,0.8962276194698341,0.98276
b433ebf03c4de457,sat_circulant_optimal,93,12,15,-5.205349,28.136450879316662,21.71975468530261,1.4479836456868407,0.6906155349052007,0.7719436533933632,0.5331162791049323,0.778896
bea7936f80502809,circulant_fast,93,6,24,-2.510882,27.436877400015646,27.436875210501928,1.1432031337709136,0.8747351808785279,0.9999999201981448,0.8747351110730376,0.864171
